employee_id,first_name,last_name,email,hire_date,is_remote,status,hierarchy_level,department_id,job_id,manager_id,location_id
2921,Sandra,Martinez,sandra.martinez@techcorp.fake,3/31/2015,TRUE,Active,IC,5,9,69,105
2922,Amit,Singh,amit.singh@techcorp.fake,12/20/2016,FALSE,Active,IC,4,9,239,101
2923,Li,Thomas,li.thomas@techcorp.fake,11/10/2023,TRUE,Active,IC,6,8,235,102
2924,Sarah,Wang,sarah.wang@techcorp.fake,4/25/2016,FALSE,Active,IC,6,8,40,101
2925,Carlos,Williams,carlos.williams@techcorp.fake,11/1/2020,TRUE,Active,IC,2,9,154,102
2926,Charles,Jones,charles.jones@techcorp.fake,1/5/2018,FALSE,Terminated,IC,7,9,181,105
2927,Margaret,Sanchez,margaret.sanchez@techcorp.fake,11/3/2016,TRUE,Active,IC,4,9,141,104
2928,Marcus,Hernandez,marcus.hernandez@techcorp.fake,5/31/2016,FALSE,Active,IC,2,9,61,105
2929,Karen,Miller,karen.miller@techcorp.fake,12/7/2021,TRUE,Active,IC,2,10,126,102
2930,Amit,Martinez,amit.martinez@techcorp.fake,6/2/2019,TRUE,Leave,IC,3,10,187,101
2931,Barbara,Chen,barbara.chen@techcorp.fake,2/20/2017,FALSE,Active,IC,6,9,76,104
2932,Joseph,Williams,joseph.williams@techcorp.fake,11/21/2020,FALSE,Active,IC,5,10,231,103
2933,Elena,Davis,elena.davis@techcorp.fake,8/24/2024,FALSE,Active,IC,2,9,247,102
2934,Mary,Patel,mary.patel@techcorp.fake,9/28/2024,FALSE,Active,IC,3,10,70,102
2935,Mark,Hernandez,mark.hernandez@techcorp.fake,7/28/2020,FALSE,Active,IC,5,10,211,102
2936,Elizabeth,Miller,elizabeth.miller@techcorp.fake,7/14/2021,FALSE,Active,IC,2,10,173,101
2937,Mary,Johnson,mary.johnson@techcorp.fake,11/17/2016,TRUE,Terminated,IC,5,9,164,103
2938,David,Garcia,david.garcia@techcorp.fake,5/9/2019,FALSE,Active,IC,2,9,152,101
2939,Richard,Sharma,richard.sharma@techcorp.fake,6/18/2017,FALSE,Active,IC,4,9,230,105
2940,Elizabeth,Martin,elizabeth.martin@techcorp.fake,2/10/2019,FALSE,Active,IC,6,9,85,104
2941,Susan,Chen,susan.chen@techcorp.fake,4/8/2022,FALSE,Leave,IC,3,9,158,102
2942,Sarah,Thomas,sarah.thomas@techcorp.fake,8/11/2015,TRUE,Active,IC,6,9,167,101
2943,William,Harris,william.harris@techcorp.fake,6/8/2023,TRUE,Active,IC,5,9,182,105
2944,Elena,Lopez,elena.lopez@techcorp.fake,12/12/2017,FALSE,Active,IC,5,10,137,101
2945,Margaret,Miller,margaret.miller@techcorp.fake,1/5/2018,FALSE,Active,IC,6,10,85,102
2946,John,Taylor,john.taylor@techcorp.fake,10/8/2019,TRUE,Active,IC,2,9,258,104
2947,Karen,Hernandez,karen.hernandez@techcorp.fake,5/17/2016,FALSE,Active,IC,7,9,215,105
2948,Jennifer,Garcia,jennifer.garcia@techcorp.fake,9/1/2018,FALSE,Leave,IC,2,9,52,105
2949,Anthony,Thompson,anthony.thompson@techcorp.fake,11/9/2022,TRUE,Active,IC,6,10,27,104
2950,Mary,Clark,mary.clark@techcorp.fake,9/15/2016,FALSE,Active,IC,5,10,165,103
2951,Mark,Garcia,mark.garcia@techcorp.fake,3/1/2020,FALSE,Active,IC,5,10,165,103
2952,Sofia,Johnson,sofia.johnson@techcorp.fake,1/21/2021,FALSE,Active,IC,5,10,231,105
2953,John,Perez,john.perez@techcorp.fake,3/4/2024,FALSE,Active,IC,2,9,151,101
2954,Jessica,Martin,jessica.martin@techcorp.fake,11/16/2017,FALSE,Leave,IC,2,8,180,102
2955,Sandra,Harris,sandra.harris@techcorp.fake,12/29/2017,FALSE,Active,IC,6,8,275,101
2956,Marcus,Anderson,marcus.anderson@techcorp.fake,1/3/2024,FALSE,Active,IC,5,9,156,105
2957,Mary,Lewis,mary.lewis@techcorp.fake,6/8/2020,FALSE,Active,IC,5,9,65,102
2958,Thomas,Davis,thomas.davis@techcorp.fake,10/20/2018,FALSE,Active,IC,3,10,97,102
2959,Barbara,Singh,barbara.singh@techcorp.fake,8/22/2018,FALSE,Active,IC,2,10,112,105
2960,Wei,Perez,wei.perez@techcorp.fake,2/21/2018,FALSE,Active,IC,5,9,164,104
2961,James,Jones,james.jones@techcorp.fake,1/19/2015,TRUE,Active,IC,5,10,80,102
2962,Joseph,Moore,joseph.moore@techcorp.fake,7/4/2018,TRUE,Active,IC,2,9,72,103
2963,Betty,Robinson,betty.robinson@techcorp.fake,3/21/2024,TRUE,Active,IC,7,9,268,104
2964,Carlos,Patel,carlos.patel@techcorp.fake,11/11/2017,TRUE,Active,IC,2,9,31,102
2965,Christopher,Martinez,christopher.martinez@techcorp.fake,9/15/2017,FALSE,Active,IC,2,10,188,102
2966,Priya,Anderson,priya.anderson@techcorp.fake,11/2/2021,FALSE,Active,IC,5,8,253,101
2967,Matthew,Moore,matthew.moore@techcorp.fake,2/12/2022,FALSE,Active,IC,5,10,50,105
2968,Daniel,Thompson,daniel.thompson@techcorp.fake,4/23/2019,FALSE,Active,IC,7,8,39,104
2969,Lisa,Singh,lisa.singh@techcorp.fake,12/7/2017,FALSE,Active,IC,3,10,26,102
2970,Sofia,Thomas,sofia.thomas@techcorp.fake,7/5/2022,FALSE,Active,IC,2,9,209,104
2971,Margaret,Wang,margaret.wang@techcorp.fake,3/19/2022,FALSE,Active,IC,7,8,84,104
2972,Christopher,Chen,christopher.chen@techcorp.fake,7/31/2022,FALSE,Active,IC,3,10,29,102
2973,Sarah,Ramirez,sarah.ramirez@techcorp.fake,4/21/2018,FALSE,Active,IC,7,10,215,102
2974,Li,Johnson,li.johnson@techcorp.fake,12/29/2018,FALSE,Active,IC,2,10,258,104
2975,Wei,Robinson,wei.robinson@techcorp.fake,11/24/2020,TRUE,Active,IC,3,10,261,104
2976,William,Gonzalez,william.gonzalez@techcorp.fake,4/26/2018,FALSE,Active,IC,2,9,45,104
2977,Sofia,Thomas,sofia.thomas@techcorp.fake,2/14/2017,FALSE,Active,IC,5,9,184,101
2978,Sandra,Jones,sandra.jones@techcorp.fake,8/24/2023,TRUE,Active,IC,4,9,216,105
2979,Neha,Ramirez,neha.ramirez@techcorp.fake,2/3/2020,FALSE,Active,IC,2,10,121,105
2980,Rahul,Martin,rahul.martin@techcorp.fake,2/10/2020,TRUE,Active,IC,6,9,122,104
2981,John,White,john.white@techcorp.fake,8/28/2024,TRUE,Active,IC,3,10,272,105
2982,John,Clark,john.clark@techcorp.fake,3/6/2018,FALSE,Active,IC,2,9,269,102
2983,Margaret,Robinson,margaret.robinson@techcorp.fake,2/25/2020,FALSE,Active,IC,2,9,134,105
2984,Joseph,Clark,joseph.clark@techcorp.fake,1/24/2023,FALSE,Active,IC,2,10,209,105
2985,Daniel,Sanchez,daniel.sanchez@techcorp.fake,7/11/2021,FALSE,Terminated,IC,3,9,252,102
2986,Marcus,Miller,marcus.miller@techcorp.fake,4/8/2022,FALSE,Active,IC,7,9,227,104
2987,David,Jones,david.jones@techcorp.fake,11/25/2022,FALSE,Terminated,IC,5,9,69,101
2988,Rahul,Thompson,rahul.thompson@techcorp.fake,11/16/2019,FALSE,Active,IC,6,9,262,103
2989,Li,Ramirez,li.ramirez@techcorp.fake,9/10/2024,FALSE,Active,IC,2,10,188,105
2990,Amit,Chen,amit.chen@techcorp.fake,8/24/2016,TRUE,Active,IC,7,10,125,103
2991,Lisa,Anderson,lisa.anderson@techcorp.fake,5/14/2019,FALSE,Active,IC,4,10,230,101
2992,Elena,Sharma,elena.sharma@techcorp.fake,9/16/2021,FALSE,Active,IC,3,8,70,102
2993,Neha,Sanchez,neha.sanchez@techcorp.fake,6/23/2016,FALSE,Active,IC,6,10,160,103
2994,Margaret,Patel,margaret.patel@techcorp.fake,12/31/2017,FALSE,Active,IC,5,10,103,105
2995,Carlos,Jackson,carlos.jackson@techcorp.fake,12/11/2019,FALSE,Terminated,IC,2,9,244,102
2996,Michael,Rodriguez,michael.rodriguez@techcorp.fake,1/24/2015,FALSE,Active,IC,5,10,139,101
2997,Patricia,Lewis,patricia.lewis@techcorp.fake,9/15/2016,FALSE,Active,IC,5,8,104,103
2998,Carlos,Brown,carlos.brown@techcorp.fake,1/10/2020,TRUE,Terminated,IC,4,9,194,105
2999,James,Williams,james.williams@techcorp.fake,9/26/2024,FALSE,Active,IC,6,10,167,103
3000,James,Lewis,james.lewis@techcorp.fake,12/15/2017,FALSE,Active,IC,6,10,160,105
3001,Karen,Hernandez,karen.hernandez@techcorp.fake,9/12/2017,FALSE,Active,IC,2,8,179,104
3002,Charles,Singh,charles.singh@techcorp.fake,8/11/2015,FALSE,Active,IC,2,9,207,105
3003,Mark,Hernandez,mark.hernandez@techcorp.fake,6/28/2015,TRUE,Active,IC,7,8,84,103
3004,Elizabeth,Clark,elizabeth.clark@techcorp.fake,10/18/2022,FALSE,Active,IC,2,9,144,103
3005,Sarah,Singh,sarah.singh@techcorp.fake,10/17/2021,FALSE,Active,IC,4,10,155,102
3006,Margaret,Lee,margaret.lee@techcorp.fake,5/14/2020,TRUE,Active,IC,2,9,132,103
3007,Wei,Patel,wei.patel@techcorp.fake,1/13/2019,TRUE,Active,IC,7,9,268,104
3008,Priya,Johnson,priya.johnson@techcorp.fake,3/3/2017,TRUE,Leave,IC,5,8,68,101
3009,Anthony,Clark,anthony.clark@techcorp.fake,6/2/2017,FALSE,Active,IC,5,9,206,101
3010,David,Hernandez,david.hernandez@techcorp.fake,12/14/2021,FALSE,Active,IC,5,10,156,101
3011,Sofia,Moore,sofia.moore@techcorp.fake,4/27/2018,FALSE,Active,IC,2,8,114,101
3012,Robert,Smith,robert.smith@techcorp.fake,5/21/2019,FALSE,Active,IC,5,9,89,102
3013,Linda,Wang,linda.wang@techcorp.fake,3/20/2017,FALSE,Active,IC,2,9,255,103
3014,Neha,Wang,neha.wang@techcorp.fake,8/18/2017,TRUE,Active,IC,4,10,194,104
3015,Barbara,Patel,barbara.patel@techcorp.fake,2/24/2016,FALSE,Active,IC,4,10,161,104
3016,Sofia,Ramirez,sofia.ramirez@techcorp.fake,2/3/2024,FALSE,Active,IC,7,9,82,104
3017,James,Smith,james.smith@techcorp.fake,5/20/2022,FALSE,Active,IC,4,8,273,101
3018,Priya,Harris,priya.harris@techcorp.fake,4/2/2018,FALSE,Active,IC,2,9,46,102
3019,Patricia,Martin,patricia.martin@techcorp.fake,7/2/2018,FALSE,Active,IC,3,8,96,102
3020,Robert,Williams,robert.williams@techcorp.fake,11/28/2021,FALSE,Active,IC,2,9,46,105
3021,Sandra,Johnson,sandra.johnson@techcorp.fake,12/11/2018,FALSE,Active,IC,4,9,239,105
3022,Lisa,Moore,lisa.moore@techcorp.fake,1/26/2021,FALSE,Active,IC,4,8,230,101
3023,John,Martinez,john.martinez@techcorp.fake,9/2/2018,TRUE,Active,IC,7,9,56,104
3024,David,Jones,david.jones@techcorp.fake,1/30/2021,FALSE,Active,IC,5,8,137,104
3025,Patricia,Rodriguez,patricia.rodriguez@techcorp.fake,11/22/2021,FALSE,Active,IC,5,9,156,101
3026,Betty,Johnson,betty.johnson@techcorp.fake,7/20/2021,TRUE,Active,IC,3,9,97,103
3027,Anthony,Chen,anthony.chen@techcorp.fake,10/28/2021,TRUE,Active,IC,5,10,202,102
3028,Anthony,Patel,anthony.patel@techcorp.fake,11/7/2017,TRUE,Active,IC,7,9,73,104
3029,Jennifer,Martinez,jennifer.martinez@techcorp.fake,12/29/2017,FALSE,Active,IC,5,9,137,105
3030,Joseph,Lopez,joseph.lopez@techcorp.fake,9/23/2018,FALSE,Active,IC,4,10,64,101
3031,Sandra,Lee,sandra.lee@techcorp.fake,4/29/2022,FALSE,Active,IC,6,9,275,102
3032,Carlos,Garcia,carlos.garcia@techcorp.fake,8/14/2016,TRUE,Active,IC,5,8,164,102
3033,Carlos,Williams,carlos.williams@techcorp.fake,6/10/2016,FALSE,Active,IC,5,10,197,105
3034,Carlos,Martinez,carlos.martinez@techcorp.fake,11/8/2021,FALSE,Active,IC,2,9,54,101
3035,Wei,Jones,wei.jones@techcorp.fake,7/16/2018,TRUE,Active,IC,3,8,48,102
3036,Daniel,Sanchez,daniel.sanchez@techcorp.fake,7/13/2019,FALSE,Active,IC,5,10,193,101
3037,Jennifer,Lee,jennifer.lee@techcorp.fake,3/21/2017,FALSE,Active,IC,7,10,175,104
3038,Patricia,Sanchez,patricia.sanchez@techcorp.fake,7/7/2015,TRUE,Active,IC,5,9,189,105
3039,Sarah,Sanchez,sarah.sanchez@techcorp.fake,5/27/2023,FALSE,Active,IC,2,9,106,103
3040,William,Davis,william.davis@techcorp.fake,5/12/2019,FALSE,Active,IC,2,9,61,105
3041,Mark,Jones,mark.jones@techcorp.fake,7/21/2022,TRUE,Active,IC,7,10,39,105
3042,Richard,Anderson,richard.anderson@techcorp.fake,6/12/2016,TRUE,Active,IC,3,9,140,104
3043,Thomas,Thomas,thomas.thomas@techcorp.fake,3/9/2016,TRUE,Leave,IC,2,10,93,103
3044,Rahul,Smith,rahul.smith@techcorp.fake,5/24/2021,TRUE,Active,IC,7,10,227,105
3045,Nancy,Thomas,nancy.thomas@techcorp.fake,4/25/2020,FALSE,Active,IC,2,8,106,105
3046,Patricia,Williams,patricia.williams@techcorp.fake,12/21/2021,FALSE,Active,IC,4,9,196,102
3047,Robert,Patel,robert.patel@techcorp.fake,8/13/2024,TRUE,Active,IC,2,10,93,104
3048,Carlos,Gonzalez,carlos.gonzalez@techcorp.fake,12/10/2019,FALSE,Terminated,IC,7,10,81,104
3049,Richard,Thomas,richard.thomas@techcorp.fake,10/30/2015,FALSE,Active,IC,5,10,67,104
3050,Neha,Lee,neha.lee@techcorp.fake,3/28/2015,TRUE,Active,IC,5,10,253,105
3051,Nancy,Johnson,nancy.johnson@techcorp.fake,11/17/2022,TRUE,Active,IC,5,9,163,105
3052,Daniel,Clark,daniel.clark@techcorp.fake,3/13/2016,FALSE,Active,IC,5,9,206,102
3053,John,Sanchez,john.sanchez@techcorp.fake,2/1/2022,FALSE,Leave,IC,5,10,265,101
3054,Neha,Harris,neha.harris@techcorp.fake,11/11/2017,TRUE,Active,IC,2,8,203,105
3055,Rahul,Hernandez,rahul.hernandez@techcorp.fake,4/12/2017,TRUE,Active,IC,2,9,114,101
3056,Christopher,Davis,christopher.davis@techcorp.fake,3/7/2017,FALSE,Active,IC,2,9,154,105
3057,Christopher,Davis,christopher.davis@techcorp.fake,7/13/2016,FALSE,Active,IC,2,8,114,105
3058,David,Singh,david.singh@techcorp.fake,10/28/2024,TRUE,Active,IC,2,8,134,105
3059,Elena,Miller,elena.miller@techcorp.fake,1/31/2017,FALSE,Active,IC,2,9,154,101
3060,Patricia,Lee,patricia.lee@techcorp.fake,8/26/2019,FALSE,Active,IC,7,10,191,103
3061,James,Davis,james.davis@techcorp.fake,10/14/2024,FALSE,Active,IC,5,9,80,103
3062,Margaret,Lee,margaret.lee@techcorp.fake,11/19/2021,FALSE,Active,IC,6,9,235,105
3063,Lisa,Martin,lisa.martin@techcorp.fake,1/29/2018,FALSE,Leave,IC,2,10,242,105
3064,Wei,Davis,wei.davis@techcorp.fake,6/15/2022,FALSE,Active,IC,5,10,88,105
3065,Richard,Patel,richard.patel@techcorp.fake,11/15/2016,FALSE,Active,IC,4,8,273,103
3066,Neha,Lewis,neha.lewis@techcorp.fake,3/10/2018,FALSE,Active,IC,2,9,170,104
3067,David,Rodriguez,david.rodriguez@techcorp.fake,5/18/2015,FALSE,Active,IC,2,9,255,105
3068,Li,Anderson,li.anderson@techcorp.fake,7/31/2016,FALSE,Leave,IC,3,10,109,102
3069,Thomas,Robinson,thomas.robinson@techcorp.fake,12/10/2016,TRUE,Active,IC,2,10,119,102
3070,Wei,Sanchez,wei.sanchez@techcorp.fake,8/16/2015,TRUE,Active,IC,5,10,50,101
3071,Sarah,Martinez,sarah.martinez@techcorp.fake,5/17/2021,FALSE,Active,IC,5,9,95,101
3072,Marcus,Lewis,marcus.lewis@techcorp.fake,6/24/2022,TRUE,Active,IC,7,10,81,104
3073,Nancy,Thomas,nancy.thomas@techcorp.fake,4/7/2017,FALSE,Terminated,IC,5,9,90,105
3074,Lisa,Martin,lisa.martin@techcorp.fake,3/6/2016,FALSE,Leave,IC,3,10,33,102
3075,Charles,Perez,charles.perez@techcorp.fake,11/29/2017,FALSE,Active,IC,3,9,234,102
3076,Carlos,Miller,carlos.miller@techcorp.fake,10/30/2024,FALSE,Leave,IC,4,10,60,104
3077,Elena,Thompson,elena.thompson@techcorp.fake,9/6/2019,TRUE,Active,IC,2,9,195,102
3078,Christopher,Lewis,christopher.lewis@techcorp.fake,8/14/2019,FALSE,Active,IC,2,9,179,102
3079,Linda,Thomas,linda.thomas@techcorp.fake,5/19/2018,FALSE,Active,IC,3,10,86,102
3080,Margaret,Ramirez,margaret.ramirez@techcorp.fake,10/29/2015,FALSE,Active,IC,5,10,65,101
3081,Robert,Patel,robert.patel@techcorp.fake,1/14/2018,FALSE,Active,IC,2,10,119,102
3082,Thomas,Wilson,thomas.wilson@techcorp.fake,11/21/2018,TRUE,Active,IC,3,9,187,103
3083,Carlos,Singh,carlos.singh@techcorp.fake,2/7/2024,FALSE,Active,IC,5,8,172,102
3084,Li,Rodriguez,li.rodriguez@techcorp.fake,6/16/2016,FALSE,Active,IC,6,9,235,105
3085,Charles,Clark,charles.clark@techcorp.fake,2/7/2017,TRUE,Active,IC,2,9,35,103
3086,Anthony,White,anthony.white@techcorp.fake,4/22/2020,FALSE,Active,IC,7,10,73,101
3087,Neha,Gonzalez,neha.gonzalez@techcorp.fake,11/5/2018,FALSE,Active,IC,2,8,151,103
3088,David,Sanchez,david.sanchez@techcorp.fake,3/19/2016,TRUE,Active,IC,3,8,187,101
3089,Barbara,Lewis,barbara.lewis@techcorp.fake,7/2/2023,TRUE,Active,IC,3,10,37,104
3090,Christopher,Ramirez,christopher.ramirez@techcorp.fake,9/17/2015,FALSE,Active,IC,5,9,103,101
3091,David,Ramirez,david.ramirez@techcorp.fake,1/19/2024,FALSE,Active,IC,6,10,250,105
3092,Elena,Davis,elena.davis@techcorp.fake,3/19/2019,FALSE,Active,IC,3,10,59,102
3093,Margaret,Thompson,margaret.thompson@techcorp.fake,8/24/2018,FALSE,Active,IC,2,10,154,104
3094,Robert,Lewis,robert.lewis@techcorp.fake,8/18/2022,FALSE,Active,IC,5,9,226,105
3095,Thomas,Jones,thomas.jones@techcorp.fake,10/14/2022,FALSE,Active,IC,2,10,46,103
3096,Karen,Miller,karen.miller@techcorp.fake,3/11/2015,FALSE,Active,IC,7,10,227,104
3097,Barbara,Clark,barbara.clark@techcorp.fake,1/17/2019,FALSE,Active,IC,4,9,57,104
3098,Jennifer,Johnson,jennifer.johnson@techcorp.fake,1/2/2019,TRUE,Active,IC,5,9,253,101
3099,Thomas,Harris,thomas.harris@techcorp.fake,1/23/2020,FALSE,Active,IC,5,9,163,102
3100,Charles,Rodriguez,charles.rodriguez@techcorp.fake,5/28/2024,FALSE,Active,IC,3,9,272,102
3101,Betty,Clark,betty.clark@techcorp.fake,4/19/2023,TRUE,Active,IC,3,10,272,104
3102,Rahul,Smith,rahul.smith@techcorp.fake,4/25/2016,FALSE,Active,IC,6,9,167,104
3103,Jennifer,Thompson,jennifer.thompson@techcorp.fake,3/13/2018,FALSE,Active,IC,3,8,157,102
3104,Li,Martinez,li.martinez@techcorp.fake,9/2/2020,FALSE,Active,IC,7,9,212,101
3105,Sofia,Harris,sofia.harris@techcorp.fake,4/1/2023,FALSE,Active,IC,3,10,148,102
3106,David,Williams,david.williams@techcorp.fake,7/28/2024,FALSE,Active,IC,3,9,87,102
3107,Amit,Garcia,amit.garcia@techcorp.fake,8/25/2022,FALSE,Active,IC,3,8,157,102
3108,Lisa,Garcia,lisa.garcia@techcorp.fake,12/2/2022,TRUE,Active,IC,2,9,179,103
3109,Daniel,Johnson,daniel.johnson@techcorp.fake,4/13/2018,TRUE,Active,IC,3,9,109,104
3110,Joseph,Moore,joseph.moore@techcorp.fake,6/30/2021,FALSE,Active,IC,2,10,220,103
3111,Anthony,Thompson,anthony.thompson@techcorp.fake,3/7/2020,FALSE,Active,IC,2,10,169,102
3112,David,Johnson,david.johnson@techcorp.fake,8/22/2019,TRUE,Active,IC,5,9,202,101
3113,Thomas,Lopez,thomas.lopez@techcorp.fake,2/27/2020,TRUE,Active,IC,7,9,77,102
3114,Susan,Perez,susan.perez@techcorp.fake,10/3/2018,FALSE,Active,IC,6,9,85,101
3115,Anthony,Martin,anthony.martin@techcorp.fake,3/8/2017,FALSE,Active,IC,2,8,121,101
3116,Sarah,White,sarah.white@techcorp.fake,1/18/2015,FALSE,Active,IC,6,8,44,102
3117,Margaret,Martin,margaret.martin@techcorp.fake,2/13/2015,FALSE,Active,IC,5,10,105,104
3118,Patricia,Smith,patricia.smith@techcorp.fake,6/4/2015,FALSE,Active,IC,2,9,54,101
3119,Michael,Smith,michael.smith@techcorp.fake,5/16/2017,TRUE,Active,IC,2,9,35,103
3120,Wei,Taylor,wei.taylor@techcorp.fake,2/17/2023,FALSE,Active,IC,5,9,163,102
3121,William,Smith,william.smith@techcorp.fake,6/10/2024,TRUE,Active,IC,2,10,174,102
3122,Linda,Robinson,linda.robinson@techcorp.fake,1/12/2017,FALSE,Active,IC,5,9,66,102
3123,Thomas,Williams,thomas.williams@techcorp.fake,1/26/2020,FALSE,Active,IC,6,10,101,101
3124,Thomas,Hernandez,thomas.hernandez@techcorp.fake,11/26/2018,TRUE,Active,IC,5,9,136,103
3125,Amit,White,amit.white@techcorp.fake,8/13/2015,FALSE,Active,IC,5,10,156,105
3126,Rahul,Perez,rahul.perez@techcorp.fake,8/5/2015,FALSE,Active,IC,3,9,48,102
3127,Linda,Sanchez,linda.sanchez@techcorp.fake,1/31/2015,TRUE,Active,IC,6,10,192,101
3128,Charles,Gonzalez,charles.gonzalez@techcorp.fake,3/7/2020,FALSE,Active,IC,3,10,162,102
3129,Sofia,Smith,sofia.smith@techcorp.fake,12/18/2017,FALSE,Active,IC,5,9,202,105
3130,John,White,john.white@techcorp.fake,3/30/2020,FALSE,Active,IC,2,8,35,102
3131,Robert,Martinez,robert.martinez@techcorp.fake,6/16/2017,FALSE,Active,IC,2,9,106,104
3132,Richard,Wang,richard.wang@techcorp.fake,5/17/2024,TRUE,Active,IC,7,9,115,102
3133,Priya,White,priya.white@techcorp.fake,3/2/2023,FALSE,Active,IC,5,9,176,105
3134,Jessica,Ramirez,jessica.ramirez@techcorp.fake,3/20/2016,TRUE,Active,IC,3,9,59,105
3135,Rahul,Thomas,rahul.thomas@techcorp.fake,6/12/2018,FALSE,Active,IC,5,8,150,104
3136,Nancy,Thomas,nancy.thomas@techcorp.fake,2/4/2018,FALSE,Leave,IC,3,8,140,102
3137,Mark,Taylor,mark.taylor@techcorp.fake,4/29/2018,TRUE,Active,IC,2,8,154,104
3138,Nancy,Anderson,nancy.anderson@techcorp.fake,7/8/2020,TRUE,Active,IC,7,10,268,103
3139,John,Thomas,john.thomas@techcorp.fake,1/21/2022,FALSE,Active,IC,7,9,38,101
3140,Elizabeth,Anderson,elizabeth.anderson@techcorp.fake,4/20/2020,FALSE,Active,IC,5,9,226,105
3141,Christopher,Chen,christopher.chen@techcorp.fake,1/7/2017,TRUE,Active,IC,4,8,230,105
3142,Jessica,Hernandez,jessica.hernandez@techcorp.fake,8/30/2019,FALSE,Active,IC,5,9,88,102
3143,Barbara,Smith,barbara.smith@techcorp.fake,5/23/2017,TRUE,Active,IC,5,10,47,104
3144,Mary,Anderson,mary.anderson@techcorp.fake,7/19/2016,TRUE,Active,IC,3,9,252,101
3145,Lisa,Sanchez,lisa.sanchez@techcorp.fake,1/30/2024,FALSE,Active,IC,5,10,226,104
3146,Wei,Brown,wei.brown@techcorp.fake,7/11/2020,TRUE,Active,IC,3,9,271,103
3147,Sandra,Jones,sandra.jones@techcorp.fake,2/29/2020,FALSE,Active,IC,7,10,175,104
3148,Sandra,Wang,sandra.wang@techcorp.fake,10/24/2020,FALSE,Active,IC,2,8,209,104
3149,Wei,Gonzalez,wei.gonzalez@techcorp.fake,6/30/2016,FALSE,Active,IC,3,9,133,102
3150,Charles,Martinez,charles.martinez@techcorp.fake,5/3/2021,FALSE,Active,IC,5,8,163,104
3151,Linda,Hernandez,linda.hernandez@techcorp.fake,11/13/2015,FALSE,Active,IC,6,9,223,103
3152,Betty,Moore,betty.moore@techcorp.fake,9/28/2023,FALSE,Active,IC,5,8,104,105
3153,Marcus,Chen,marcus.chen@techcorp.fake,2/3/2020,FALSE,Active,IC,5,10,197,101
3154,Michael,Thompson,michael.thompson@techcorp.fake,1/25/2015,FALSE,Active,IC,4,8,273,105
3155,Sandra,Miller,sandra.miller@techcorp.fake,8/4/2024,FALSE,Active,IC,5,9,202,102
3156,Michael,Williams,michael.williams@techcorp.fake,6/9/2015,TRUE,Active,IC,7,10,212,101
3157,John,Lopez,john.lopez@techcorp.fake,3/28/2022,FALSE,Active,IC,4,9,60,104
3158,James,Miller,james.miller@techcorp.fake,2/11/2018,FALSE,Active,IC,6,9,91,103
3159,Li,Sanchez,li.sanchez@techcorp.fake,6/18/2017,FALSE,Active,IC,2,10,78,104
3160,Matthew,Singh,matthew.singh@techcorp.fake,12/24/2021,FALSE,Active,IC,2,10,207,105
3161,Carlos,Anderson,carlos.anderson@techcorp.fake,4/4/2018,FALSE,Active,IC,7,9,175,102
3162,James,Johnson,james.johnson@techcorp.fake,5/19/2023,FALSE,Active,IC,2,9,144,103
3163,Joseph,Miller,joseph.miller@techcorp.fake,12/3/2016,TRUE,Active,IC,5,9,264,102
3164,Carlos,Sharma,carlos.sharma@techcorp.fake,11/21/2023,FALSE,Active,IC,6,9,217,101
3165,Richard,Brown,richard.brown@techcorp.fake,1/1/2015,TRUE,Terminated,IC,4,9,245,103
3166,Marcus,Martin,marcus.martin@techcorp.fake,4/6/2020,FALSE,Active,IC,5,9,164,103
3167,Linda,Sharma,linda.sharma@techcorp.fake,8/20/2022,FALSE,Active,IC,2,10,93,103
3168,Robert,Ramirez,robert.ramirez@techcorp.fake,8/24/2023,TRUE,Active,IC,5,9,165,102
3169,William,Gonzalez,william.gonzalez@techcorp.fake,6/25/2021,TRUE,Active,IC,5,8,226,103
3170,James,Smith,james.smith@techcorp.fake,11/25/2018,FALSE,Active,IC,3,9,86,102
3171,Li,Wang,li.wang@techcorp.fake,1/17/2016,TRUE,Active,IC,2,9,166,104
3172,Wei,Robinson,wei.robinson@techcorp.fake,10/8/2019,TRUE,Active,IC,2,9,178,102
3173,Mary,Harris,mary.harris@techcorp.fake,4/12/2024,FALSE,Active,IC,7,9,38,105
3174,Marcus,Thomas,marcus.thomas@techcorp.fake,1/1/2020,TRUE,Active,IC,2,9,132,105
3175,Daniel,Jackson,daniel.jackson@techcorp.fake,6/27/2018,FALSE,Active,IC,5,9,226,101
3176,William,Smith,william.smith@techcorp.fake,3/29/2019,FALSE,Active,IC,5,9,265,104
3177,Neha,Jones,neha.jones@techcorp.fake,4/28/2019,TRUE,Leave,IC,2,9,185,102
3178,Susan,Perez,susan.perez@techcorp.fake,6/16/2017,FALSE,Active,IC,5,10,28,103
3179,Patricia,White,patricia.white@techcorp.fake,12/17/2016,FALSE,Active,IC,3,9,96,102
3180,Sandra,Brown,sandra.brown@techcorp.fake,2/10/2024,FALSE,Active,IC,2,10,119,101
3181,Priya,Moore,priya.moore@techcorp.fake,6/12/2021,FALSE,Active,IC,2,10,106,102
3182,Sofia,Thomas,sofia.thomas@techcorp.fake,10/21/2023,FALSE,Active,IC,2,10,112,105
